TestSequence, openh264QP ,  ,      ,       ,   ,   , , openh264BR,  ,       ,      ,   ,   ,  ,  X264_Baseline_BR,  ,  ,  ,   ,   ,  X264_Baseline_QP,  ,  ,  ,    ,  ,  X264_Baseline_BR,  ,  ,  ,    ,   ,  X264_Baseline_QP,  ,  ,  ,    ,  
Jiessie_hat_1280x720_15.yuv_QP_36_TarBit_1252,1252.2 ,35.028 ,40.213 ,40.965 ,34.412942, 22.840244,  ,1246.4 ,34.875 ,40.241 ,40.983 ,31.977927, 22.703160, ,1282.63,35.369 ,40.401 ,41.070 ,30.01,  ,764.73,33.658 ,39.669 ,40.356 ,34.59,  ,1275.01,35.525 ,40.580 ,41.266 ,19.89,  ,782.05,33.904 ,39.936 ,40.643 ,24.09
Jiessie_James_talking_1280x720_30.yuv_QP_24_TarBit_28976,28976.3 ,40.098 ,42.561 ,42.263 ,21.426166, 52.599238,  ,35649.7 ,41.199 ,43.656 ,43.331 ,20.383314, 55.290322, ,28577.76,42.389 ,44.609 ,44.324 ,18.07,  ,17110.72,38.037 ,40.932 ,40.561 ,19.02,  ,28638.14,43.140 ,45.276 ,44.961 ,8.70,  ,18166.32,38.921 ,41.843 ,41.442 ,11.36
Jiessie_James_talking_1280x720_30.yuv_QP_28_TarBit_18129,18129.4 ,36.955 ,40.100 ,39.762 ,23.480327, 47.997627,  ,17951.1 ,35.875 ,39.780 ,39.301 ,21.289310, 52.937367, ,18050.95,38.703 ,41.536 ,41.181 ,24.33,  ,9735.16,35.100 ,39.111 ,38.485 ,26.57,  ,18049.93,39.132 ,42.066 ,41.698 ,11.65,  ,9986.50,35.471 ,39.441 ,38.878 ,14.33
Jiessie_James_talking_1280x720_30.yuv_QP_32_TarBit_8876,8876.3 ,33.718 ,38.741 ,38.015 ,27.122350, 41.552446,  ,8810.8 ,33.063 ,38.591 ,37.850 ,24.910925, 45.241195, ,8890.80,34.926 ,39.156 ,38.540 ,27.83,  ,4187.28,32.212 ,38.361 ,37.517 ,32.25,  ,8889.33,35.151 ,39.456 ,38.871 ,15.45,  ,4366.57,32.444 ,38.545 ,37.726 ,19.21
Jiessie_James_talking_1280x720_30.yuv_QP_36_TarBit_3657,3657.7 ,31.311 ,38.070 ,37.144 ,33.572396, 33.569245,  ,3628.0 ,30.917 ,38.016 ,37.097 ,31.295571, 35.532184, ,3666.98,32.054 ,38.287 ,37.453 ,33.80,  ,1314.15,30.039 ,37.665 ,36.634 ,41.80,  ,3677.96,32.158 ,38.465 ,37.655 ,21.21,  ,1426.69,30.189 ,37.820 ,36.834 ,28.92
JKT_640x480.yuv_QP_24_TarBit_5106,5106.5 ,41.130 ,40.564 ,42.003 ,66.719122, 15.797570,  ,5107.5 ,40.692 ,40.191 ,41.817 ,66.422726, 15.868063, ,5127.46,41.346 ,40.513 ,42.042 ,62.53,  ,3250.00,40.039 ,39.316 ,41.095 ,68.58,  ,5135.29,41.537 ,40.821 ,42.283 ,29.28,  ,3578.54,40.445 ,39.844 ,41.495 ,33.71
JKT_640x480.yuv_QP_28_TarBit_2174,2174.7 ,38.733 ,38.360 ,40.529 ,85.435507, 12.336791,  ,2175.2 ,38.270 ,38.153 ,40.208 ,82.444261, 12.784395, ,2184.96,38.927 ,38.331 ,40.322 ,75.53,  ,1284.02,37.783 ,37.484 ,39.457 ,85.77,  ,2191.04,39.037 ,38.504 ,40.554 ,41.86,  ,1404.14,38.015 ,37.764 ,39.876 ,49.34
JKT_640x480.yuv_QP_32_TarBit_874,874.3 ,36.435 ,36.903 ,38.910 ,111.751900, 9.431607,  ,874.1 ,35.699 ,36.745 ,38.746 ,106.094166, 9.906294, ,882.83,36.617 ,37.010 ,38.907 ,92.75,  ,566.10,35.274 ,36.382 ,38.290 ,105.72,  ,888.17,36.617 ,37.158 ,39.246 ,60.77,  ,635.07,35.586 ,36.637 ,38.722 ,71.35
JKT_640x480.yuv_QP_36_TarBit_450,450.1 ,34.229 ,35.847 ,37.795 ,131.540078, 8.012767,  ,455.2 ,33.963 ,35.870 ,37.799 ,122.383087, 7.827879, ,459.38,34.593 ,36.084 ,37.933 ,107.24,  ,289.82,32.736 ,35.288 ,37.189 ,124.94,  ,462.52,34.546 ,36.238 ,38.271 ,78.70,  ,322.62,33.126 ,35.595 ,37.662 ,93.66
JS_640x480.yuv_QP_24_TarBit_5380,5380.8 ,40.968 ,40.488 ,42.305 ,63.064485, 13.446554,  ,5385.1 ,40.575 ,40.206 ,42.150 ,62.939257, 13.473308, ,5384.18,41.203 ,40.460 ,42.283 ,58.15,  ,3447.39,39.891 ,39.231 ,41.388 ,63.27,  ,5389.14,41.382 ,40.710 ,42.531 ,27.72,  ,3774.31,40.278 ,39.733 ,41.772 ,31.31
JS_640x480.yuv_QP_28_TarBit_2333,2333.6 ,38.608 ,38.345 ,40.871 ,79.104301, 10.720024,  ,2337.6 ,38.150 ,38.157 ,40.591 ,76.196884, 11.129064, ,2336.68,38.792 ,38.290 ,40.684 ,70.09,  ,1367.27,37.662 ,37.489 ,39.883 ,78.23,  ,2335.85,38.898 ,38.463 ,40.878 ,38.60,  ,1480.30,37.883 ,37.745 ,40.240 ,44.89
JS_640x480.yuv_QP_32_TarBit_939,939.7 ,36.357 ,36.951 ,39.365 ,102.846458, 8.245301,  ,937.0 ,35.709 ,36.742 ,39.114 ,95.832304, 8.619223, ,931.78,36.439 ,36.996 ,39.333 ,85.96,  ,596.88,35.192 ,36.463 ,38.813 ,97.45,  ,929.95,36.422 ,37.137 ,39.623 ,55.69,  ,666.34,35.471 ,36.653 ,39.132 ,65.22
JS_640x480.yuv_QP_36_TarBit_495,495.8 ,34.251 ,35.910 ,38.261 ,121.113392, 7.001703,  ,503.1 ,34.230 ,35.944 ,38.323 ,107.602700, 6.319544, ,487.44,34.392 ,36.126 ,38.392 ,99.69,  ,318.46,32.701 ,35.371 ,37.646 ,115.25,  ,486.11,34.277 ,36.206 ,38.654 ,72.17,  ,351.27,32.995 ,35.629 ,38.076 ,84.87
Logi9000_largemotion_autobright_640x384_25fps_533.yuv_QP_24_TarBit_1302,1302.4 ,44.577 ,43.821 ,43.981 ,107.671852, 4.950226,  ,1296.2 ,44.238 ,43.666 ,43.686 ,102.658568, 5.191968, ,1257.75,45.078 ,44.001 ,44.122 ,85.90,  ,842.32,43.452 ,43.122 ,43.181 ,98.03,  ,1262.44,45.187 ,44.131 ,44.289 ,51.49,  ,886.94,43.806 ,43.403 ,43.539 ,62.33
Logi9000_largemotion_autobright_640x384_25fps_533.yuv_QP_28_TarBit_758,758.1 ,42.639 ,42.811 ,42.772 ,122.361789, 4.355935,  ,754.9 ,42.170 ,42.551 ,42.414 ,116.017841, 4.594121, ,733.13,43.338 ,43.018 ,42.980 ,98.44,  ,489.14,41.404 ,42.070 ,41.939 ,112.17,  ,737.01,43.493 ,43.178 ,43.188 ,64.33,  ,507.99,41.704 ,42.375 ,42.289 ,76.38
Logi9000_largemotion_autobright_640x384_25fps_533.yuv_QP_32_TarBit_449,449.8 ,40.350 ,41.708 ,41.463 ,137.780142, 3.868482,  ,440.9 ,39.830 ,41.501 ,41.220 ,130.751340, 3.999959, ,433.83,41.140 ,42.011 ,41.773 ,112.23,  ,294.50,38.805 ,41.196 ,40.868 ,129.43,  ,437.01,41.335 ,42.257 ,42.049 ,78.48,  ,307.43,39.168 ,41.472 ,41.214 ,91.84
Logi9000_largemotion_autobright_640x384_25fps_533.yuv_QP_36_TarBit_298,298.5 ,38.266 ,40.791 ,40.329 ,151.552805, 3.516926,  ,298.7 ,38.403 ,40.883 ,40.568 ,139.772129, 3.333998, ,287.44,39.062 ,41.155 ,40.746 ,124.32,  ,190.08,36.379 ,40.169 ,39.542 ,144.97,  ,290.46,39.314 ,41.539 ,41.108 ,90.60,  ,195.65,36.675 ,40.602 ,39.966 ,107.40
LogiOrbit_640x384_25fps_1200.yuv_QP_24_TarBit_1231,1231.8 ,43.451 ,44.052 ,44.122 ,138.512884, 8.663454,  ,1225.6 ,43.239 ,43.926 ,44.040 ,137.014283, 8.758211, ,1235.75,44.094 ,44.374 ,44.353 ,114.19,  ,883.46,42.012 ,42.936 ,43.030 ,133.23,  ,1239.83,44.450 ,44.784 ,44.789 ,64.86,  ,877.26,42.583 ,43.606 ,43.715 ,85.21
LogiOrbit_640x384_25fps_1200.yuv_QP_28_TarBit_750,750.9 ,40.966 ,42.479 ,42.518 ,156.283699, 7.678344,  ,747.3 ,40.803 ,42.293 ,42.426 ,153.117706, 7.837108, ,752.71,42.002 ,42.891 ,42.881 ,128.98,  ,532.41,39.575 ,41.357 ,41.410 ,145.26,  ,755.94,42.504 ,43.479 ,43.483 ,83.43,  ,516.22,40.180 ,42.054 ,42.126 ,101.76
LogiOrbit_640x384_25fps_1200.yuv_QP_32_TarBit_440,440.3 ,38.158 ,40.818 ,40.785 ,171.647152, 6.991086,  ,438.2 ,38.053 ,40.852 ,40.850 ,167.576182, 7.131085, ,441.09,39.363 ,41.252 ,41.207 ,142.63,  ,309.77,36.718 ,40.221 ,40.048 ,159.77,  ,443.54,40.031 ,42.002 ,41.977 ,101.59,  ,305.71,37.447 ,40.779 ,40.698 ,118.97
LogiOrbit_640x384_25fps_1200.yuv_QP_36_TarBit_269,269.4 ,35.631 ,39.621 ,39.335 ,185.920489, 6.454372,  ,268.9 ,35.662 ,39.848 ,39.633 ,179.508788, 6.350664, ,269.82,36.842 ,40.080 ,39.875 ,154.13,  ,182.75,34.091 ,39.038 ,38.590 ,174.59,  ,271.18,37.552 ,40.849 ,40.682 ,116.36,  ,183.37,34.827 ,39.687 ,39.359 ,135.26
parkrun2_640x480_15fps.yuv_QP_24_TarBit_7611,7611.9 ,37.707 ,41.583 ,43.378 ,50.086416, 2.875031,  ,7563.7 ,37.285 ,41.529 ,43.247 ,48.833076, 2.948821, ,7133.82,37.375 ,41.355 ,43.158 ,52.86,  ,6022.88,36.179 ,40.311 ,42.609 ,56.12,  ,7083.89,38.151 ,41.923 ,43.607 ,15.91,  ,6005.19,36.862 ,40.947 ,43.065 ,17.41
parkrun2_640x480_15fps.yuv_QP_28_TarBit_4939,4939.8 ,34.429 ,39.941 ,42.388 ,56.224040, 2.561182,  ,4938.0 ,34.087 ,39.896 ,42.384 ,54.717774, 2.631686, ,4517.30,34.094 ,39.869 ,42.271 ,56.42,  ,3797.31,32.960 ,39.043 ,41.816 ,60.35,  ,4475.00,34.657 ,40.454 ,42.701 ,20.42,  ,3723.81,33.304 ,39.568 ,42.248 ,22.67
parkrun2_640x480_15fps.yuv_QP_32_TarBit_2848,2848.1 ,31.048 ,38.654 ,41.598 ,65.554725, 2.196638,  ,2858.0 ,30.349 ,38.765 ,41.518 ,64.433309, 2.219349, ,2566.44,30.808 ,38.845 ,41.588 ,62.82,  ,2117.20,29.593 ,38.293 ,41.193 ,67.75,  ,2538.64,31.149 ,39.431 ,42.041 ,27.40,  ,2118.53,29.895 ,38.816 ,41.644 ,30.74
parkrun2_640x480_15fps.yuv_QP_36_TarBit_1583,1583.1 ,28.094 ,37.892 ,40.882 ,77.393183, 1.860629,  ,1595.2 ,28.194 ,38.047 ,40.948 ,71.769553, 1.867087, ,1403.25,27.944 ,38.170 ,41.064 ,72.67,  ,1103.81,26.640 ,37.473 ,40.552 ,80.84,  ,1388.73,28.168 ,38.782 ,41.503 ,36.83,  ,1111.37,26.830 ,38.077 ,40.937 ,43.71
PartyScene_832x480_50.yuv_QP_24_TarBit_11987,11987.9 ,38.558 ,40.850 ,41.602 ,42.715833, 11.728672,  ,11982.7 ,37.776 ,39.842 ,40.601 ,42.076659, 11.906839, ,11336.98,35.441 ,38.227 ,38.808 ,45.53,  ,15319.65,37.040 ,39.156 ,39.768 ,44.68,  ,11221.59,36.087 ,39.129 ,39.817 ,19.70,  ,14623.20,37.412 ,39.972 ,40.704 ,17.78
PartyScene_832x480_50.yuv_QP_28_TarBit_7005,7005.8 ,35.563 ,38.575 ,39.240 ,48.408744, 10.349370,  ,7011.7 ,34.587 ,37.546 ,38.331 ,46.859480, 10.691540, ,6619.45,32.876 ,36.712 ,37.283 ,48.41,  ,8736.55,34.083 ,37.125 ,37.698 ,48.37,  ,6559.58,33.543 ,37.562 ,38.217 ,24.42,  ,8059.52,34.305 ,37.800 ,38.472 ,22.71
PartyScene_832x480_50.yuv_QP_32_TarBit_3640,3640.4 ,32.457 ,36.516 ,37.137 ,56.689644, 8.837593,  ,3644.2 ,31.208 ,35.832 ,36.700 ,53.848215, 9.211076, ,3442.71,30.186 ,35.559 ,36.147 ,56.24,  ,4452.92,30.926 ,35.822 ,36.413 ,54.67,  ,3421.98,30.825 ,36.359 ,37.036 ,31.09,  ,4144.30,31.249 ,36.419 ,37.118 ,29.61
PartyScene_832x480_50.yuv_QP_36_TarBit_1904,1904.2 ,29.750 ,35.227 ,35.882 ,66.193229, 7.568750,  ,1947.5 ,29.164 ,35.048 ,35.803 ,61.457502, 7.924175, ,1808.47,27.970 ,34.751 ,35.386 ,65.32,  ,2144.59,28.169 ,34.600 ,35.244 ,65.22,  ,1801.14,28.438 ,35.413 ,36.143 ,40.67,  ,2072.37,28.475 ,35.229 ,35.986 ,40.26
RaceHorses_832x480_30.yuv_QP_24_TarBit_10781,10781.0 ,39.921 ,41.469 ,42.629 ,40.844245, 7.344976,  ,10790.6 ,39.462 ,41.309 ,42.569 ,40.084279, 7.484231, ,9681.35,39.966 ,41.329 ,42.492 ,39.06,  ,7475.71,38.788 ,40.084 ,41.461 ,41.88,  ,9691.62,40.225 ,41.759 ,42.934 ,16.79,  ,7922.39,39.292 ,40.763 ,42.128 ,13.60
RaceHorses_832x480_30.yuv_QP_28_TarBit_6455,6455.1 ,37.387 ,39.291 ,40.778 ,45.955129, 6.528107,  ,6465.0 ,36.834 ,39.355 ,40.881 ,44.759665, 6.702463, ,5780.06,37.659 ,39.285 ,40.814 ,42.78,  ,4275.46,36.355 ,38.064 ,39.714 ,46.57,  ,5822.14,37.876 ,39.697 ,41.243 ,21.20,  ,4430.08,36.645 ,38.571 ,40.266 ,19.22
RaceHorses_832x480_30.yuv_QP_32_TarBit_3608,3608.3 ,34.664 ,37.377 ,39.018 ,51.985310, 5.770861,  ,3623.8 ,34.117 ,37.585 ,39.197 ,51.361165, 5.821519, ,3268.02,35.232 ,37.673 ,39.310 ,47.61,  ,2267.29,33.545 ,36.775 ,38.450 ,53.03,  ,3299.07,35.376 ,38.085 ,39.778 ,26.65,  ,2415.20,33.859 ,37.185 ,38.917 ,30.66
RaceHorses_832x480_30.yuv_QP_36_TarBit_2066,2066.9 ,32.287 ,36.074 ,37.701 ,59.103960, 5.075802,  ,2084.1 ,32.288 ,36.310 ,37.871 ,56.760279, 5.003499, ,1910.30,32.999 ,36.533 ,38.172 ,53.34,  ,1217.62,31.020 ,35.483 ,37.107 ,61.36,  ,1925.70,33.029 ,36.907 ,38.599 ,32.68,  ,1311.77,31.251 ,35.927 ,37.629 ,38.60
Switch_sample_a_1024x768.yuv_QP_24_TarBit_11168,11168.7 ,44.828 ,46.336 ,47.020 ,44.119672, 5.462416,  ,9988.8 ,42.658 ,44.862 ,45.609 ,37.670492, 5.760477, ,11112.74,49.586 ,51.199 ,51.552 ,45.47,  ,7925.92,43.190 ,44.759 ,45.604 ,48.67,  ,11256.14,52.219 ,53.198 ,53.378 ,21.43,  ,7594.35,44.627 ,45.465 ,46.319 ,25.11
Switch_sample_a_1024x768.yuv_QP_28_TarBit_9090,9090.6 ,41.802 ,43.493 ,44.305 ,45.368925, 5.312006,  ,8367.0 ,40.398 ,43.006 ,44.033 ,38.503731, 5.505960, ,9050.34,46.086 ,47.867 ,48.395 ,45.87,  ,6384.50,39.962 ,42.053 ,43.063 ,49.64,  ,9149.53,47.973 ,49.478 ,49.858 ,23.05,  ,6140.11,41.299 ,42.543 ,43.597 ,27.66
Switch_sample_a_1024x768.yuv_QP_32_TarBit_7209,7209.7 ,38.022 ,40.521 ,41.620 ,46.565522, 5.175503,  ,6911.9 ,37.737 ,40.726 ,41.890 ,39.495047, 5.342442, ,7159.53,42.477 ,44.566 ,45.206 ,47.27,  ,5114.61,36.444 ,39.694 ,40.929 ,50.69,  ,7301.86,44.756 ,46.253 ,46.724 ,25.21,  ,4866.15,37.652 ,40.116 ,41.424 ,29.43
Switch_sample_a_1024x768.yuv_QP_36_TarBit_5806,5806.9 ,34.495 ,38.525 ,39.907 ,47.581601, 5.064983,  ,5994.5 ,36.240 ,40.014 ,41.395 ,40.160500, 4.780817, ,5756.12,39.066 ,41.908 ,42.709 ,48.07,  ,4045.60,32.804 ,37.661 ,39.159 ,52.12,  ,5877.36,41.376 ,43.404 ,44.025 ,27.22,  ,3869.15,33.936 ,38.078 ,39.581 ,31.71
vidyo1_1280x720_60.yuv_QP_24_TarBit_2573,2573.4 ,43.171 ,46.527 ,47.435 ,38.546791, 15.565498,  ,2571.3 ,42.477 ,46.150 ,46.892 ,37.121429, 16.163171, ,2649.94,41.377 ,45.520 ,46.074 ,40.57,  ,3119.73,42.051 ,46.054 ,46.820 ,40.43,  ,2665.61,41.547 ,45.941 ,46.641 ,29.60,  ,3351.24,42.359 ,46.463 ,47.335 ,27.97
vidyo1_1280x720_60.yuv_QP_28_TarBit_1198,1198.0 ,41.228 ,45.767 ,46.318 ,45.864750, 13.081942,  ,1196.7 ,40.355 ,45.122 ,45.568 ,44.280046, 13.527538, ,1224.25,38.679 ,43.998 ,44.132 ,46.74,  ,1507.40,39.937 ,44.984 ,45.428 ,46.78,  ,1238.36,38.982 ,44.617 ,44.959 ,37.72,  ,1613.15,40.339 ,45.524 ,46.183 ,35.94
vidyo1_1280x720_60.yuv_QP_32_TarBit_586,586.8 ,38.869 ,44.409 ,44.649 ,52.116105, 11.512756,  ,585.8 ,38.016 ,44.142 ,44.354 ,50.846936, 11.662453, ,587.89,35.316 ,42.066 ,41.926 ,52.58,  ,785.06,37.467 ,43.879 ,44.097 ,52.95,  ,598.65,35.714 ,42.964 ,43.002 ,45.54,  ,867.28,37.978 ,44.451 ,44.805 ,43.88
vidyo1_1280x720_60.yuv_QP_36_TarBit_337,337.2 ,36.721 ,43.183 ,43.166 ,57.009049, 10.524645,  ,343.6 ,36.321 ,43.386 ,43.488 ,54.828144, 10.359643, ,329.94,32.061 ,40.354 ,39.927 ,56.77,  ,463.42,35.274 ,42.539 ,42.423 ,57.72,  ,339.43,32.603 ,41.494 ,41.328 ,51.84,  ,520.55,35.728 ,43.272 ,43.263 ,49.76
whale_show2_640x480_15fps.yuv_QP_24_TarBit_8960,8960.2 ,38.634 ,40.553 ,40.286 ,45.431866, 4.952471,  ,8949.3 ,38.299 ,40.306 ,40.045 ,45.231404, 4.974420, ,9112.90,38.895 ,40.689 ,40.390 ,44.81,  ,7173.27,36.950 ,38.751 ,38.498 ,47.07,  ,9124.58,39.650 ,41.230 ,40.971 ,13.92,  ,7514.48,37.834 ,39.538 ,39.337 ,15.73
whale_show2_640x480_15fps.yuv_QP_28_TarBit_6113,6113.8 ,35.464 ,38.187 ,37.803 ,49.696213, 4.527508,  ,6118.3 ,35.076 ,38.074 ,37.677 ,49.070870, 4.585205, ,6232.80,35.880 ,38.449 ,37.940 ,46.46,  ,4745.93,33.936 ,36.700 ,36.199 ,49.13,  ,6221.72,36.388 ,38.840 ,38.420 ,17.57,  ,4898.21,34.425 ,37.213 ,36.791 ,19.95
whale_show2_640x480_15fps.yuv_QP_32_TarBit_3818,3818.4 ,32.171 ,36.217 ,35.669 ,55.295150, 4.069073,  ,3834.4 ,31.789 ,36.376 ,35.791 ,54.470833, 4.130651, ,3909.78,32.752 ,36.685 ,36.031 ,49.21,  ,2905.32,30.759 ,35.582 ,34.901 ,52.59,  ,3899.92,33.030 ,37.050 ,36.417 ,21.98,  ,3001.12,31.120 ,35.965 ,35.310 ,25.21
whale_show2_640x480_15fps.yuv_QP_36_TarBit_2342,2342.0 ,29.300 ,35.081 ,34.361 ,61.898859, 3.634962,  ,2365.7 ,29.264 ,35.280 ,34.561 ,59.336714, 3.657095, ,2403.17,30.046 ,35.616 ,34.875 ,52.60,  ,1682.37,27.904 ,34.542 ,33.770 ,57.97,  ,2399.97,30.206 ,36.027 ,35.229 ,27.08,  ,1724.41,28.121 ,34.991 ,34.164 ,31.90
